Scenario: Custom track with two junctions, attack targets the second
Showing all vehicles, one after another (not interleaved tick-by-tick)
    t |   vehicle | speed(mph) | lane |     radar |    camera |     lidar | belief_dist | obstacle? |    source |            reacting_to | collision | roundabout
--- follower ---
 20.7 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.8 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.9 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.0 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.1 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.2 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.3 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.4 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.5 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.6 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.7 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.8 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.9 |  follower |      30.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 22.0 |  follower |      30.00 |    0 |      84.0 |      84.0 |         - |        84.0 |      True |    camera |          traffic_light |           | 
 22.1 |  follower |      30.00 |    0 |      82.7 |      82.7 |         - |        82.7 |      True |    camera |          traffic_light |           | 
