run_id,random_seed,vehicle_id,collided,severity,collision_time,min_speed_mph,final_speed_mph
78,78,spawned_7,False,,,20.0,20.0
79,79,solo,False,,,3.48,17.3
79,79,spawned_1,False,,,6.91,10.05
79,79,spawned_2,False,,,11.28,13.51
79,79,spawned_3,False,,,20.0,20.0
79,79,spawned_4,False,,,20.0,20.0
79,79,spawned_5,False,,,20.0,20.0
79,79,spawned_6,False,,,20.0,20.0
79,79,spawned_7,False,,,20.0,20.0
80,80,solo,False,,,7.04,30.0
80,80,spawned_1,False,,,20.0,20.0
80,80,spawned_2,False,,,20.0,20.0
80,80,spawned_3,False,,,20.0,20.0
80,80,spawned_4,False,,,20.0,20.0
80,80,spawned_5,False,,,20.0,20.0
80,80,spawned_6,False,,,20.0,20.0
80,80,spawned_7,False,,,20.0,20.0
81,81,solo,False,,,3.48,17.3
81,81,spawned_1,False,,,20.0,20.0
81,81,spawned_2,False,,,11.28,13.51
81,81,spawned_3,False,,,20.0,20.0
81,81,spawned_4,False,,,20.0,20.0
81,81,spawned_5,False,,,20.0,20.0
81,81,spawned_6,False,,,20.0,20.0
81,81,spawned_7,False,,,20.0,20.0
82,82,solo,False,,,0.0,20.04
82,82,spawned_1,False,,,20.0,20.0
82,82,spawned_2,False,,,20.0,20.0
82,82,spawned_3,False,,,20.0,20.0
82,82,spawned_4,False,,,20.0,20.0
82,82,spawned_5,False,,,20.0,20.0
82,82,spawned_6,False,,,20.0,20.0
82,82,spawned_7,False,,,20.0,20.0
83,83,solo,False,,,0.0,22.82
83,83,spawned_1,False,,,6.91,10.05
83,83,spawned_2,False,,,20.0,20.0
83,83,spawned_3,False,,,20.0,20.0
83,83,spawned_4,False,,,20.0,20.0
83,83,spawned_5,False,,,20.0,20.0
83,83,spawned_6,False,,,20.0,20.0
83,83,spawned_7,False,,,20.0,20.0
84,84,solo,False,,,3.48,17.3
84,84,spawned_1,False,,,6.91,10.05
84,84,spawned_2,False,,,11.28,13.51
84,84,spawned_3,False,,,20.0,20.0
84,84,spawned_4,False,,,19.94,20.0
84,84,spawned_5,False,,,20.0,20.0
84,84,spawned_6,False,,,20.0,20.0
84,84,spawned_7,False,,,20.0,20.0
85,85,solo,False,,,3.48,17.3
85,85,spawned_1,False,,,6.91,10.05
85,85,spawned_2,False,,,11.28,13.51
85,85,spawned_3,False,,,20.0,20.0
85,85,spawned_4,False,,,19.94,20.0
85,85,spawned_5,False,,,20.0,20.0
85,85,spawned_6,False,,,20.0,20.0
85,85,spawned_7,False,,,20.0,20.0
86,86,solo,False,,,3.48,17.3
86,86,spawned_1,False,,,20.0,20.0
86,86,spawned_2,False,,,11.28,13.51
86,86,spawned_3,False,,,20.0,20.0
86,86,spawned_4,False,,,19.94,20.0
86,86,spawned_5,False,,,20.0,20.0
86,86,spawned_6,False,,,20.0,20.0
86,86,spawned_7,False,,,20.0,20.0
87,87,solo,False,,,3.48,17.3
87,87,spawned_1,False,,,20.0,20.0
87,87,spawned_2,False,,,11.28,13.51
87,87,spawned_3,False,,,20.0,20.0
87,87,spawned_4,False,,,20.0,20.0
87,87,spawned_5,False,,,20.0,20.0
87,87,spawned_6,False,,,20.0,20.0
87,87,spawned_7,False,,,20.0,20.0
88,88,solo,False,,,0.0,20.04
88,88,spawned_1,False,,,20.0,20.0
88,88,spawned_2,False,,,20.0,20.0
88,88,spawned_3,False,,,20.0,20.0
88,88,spawned_4,False,,,20.0,20.0
88,88,spawned_5,False,,,20.0,20.0
88,88,spawned_6,False,,,20.0,20.0
88,88,spawned_7,False,,,20.0,20.0
89,89,solo,False,,,3.48,17.3
89,89,spawned_1,False,,,20.0,20.0
89,89,spawned_2,False,,,11.28,13.51
89,89,spawned_3,False,,,20.0,20.0
89,89,spawned_4,False,,,19.94,20.0
89,89,spawned_5,False,,,20.0,20.0
89,89,spawned_6,False,,,20.0,20.0
89,89,spawned_7,False,,,20.0,20.0
90,90,solo,False,,,3.48,17.3
90,90,spawned_1,False,,,20.0,20.0
90,90,spawned_2,False,,,11.28,13.51
90,90,spawned_3,False,,,20.0,20.0
90,90,spawned_4,False,,,20.0,20.0
90,90,spawned_5,False,,,20.0,20.0
90,90,spawned_6,False,,,20.0,20.0
90,90,spawned_7,False,,,20.0,20.0
91,91,solo,False,,,0.0,20.04
91,91,spawned_1,False,,,20.0,20.0
91,91,spawned_2,False,,,20.0,20.0
91,91,spawned_3,False,,,20.0,20.0
91,91,spawned_4,False,,,20.0,20.0
91,91,spawned_5,False,,,20.0,20.0
91,91,spawned_6,False,,,20.0,20.0
91,91,spawned_7,False,,,20.0,20.0
92,92,solo,False,,,7.04,30.0
92,92,spawned_1,False,,,20.0,20.0
92,92,spawned_2,False,,,20.0,20.0
92,92,spawned_3,False,,,20.0,20.0
92,92,spawned_4,False,,,20.0,20.0
92,92,spawned_5,False,,,20.0,20.0
92,92,spawned_6,False,,,20.0,20.0
92,92,spawned_7,False,,,20.0,20.0
93,93,solo,False,,,3.48,17.3
93,93,spawned_1,False,,,20.0,20.0
93,93,spawned_2,False,,,11.28,13.51
93,93,spawned_3,False,,,20.0,20.0
93,93,spawned_4,False,,,20.0,20.0
93,93,spawned_5,False,,,20.0,20.0
93,93,spawned_6,False,,,20.0,20.0
93,93,spawned_7,False,,,20.0,20.0
94,94,solo,False,,,3.48,17.3
94,94,spawned_1,False,,,6.91,10.05
94,94,spawned_2,False,,,11.28,13.51
94,94,spawned_3,False,,,20.0,20.0
94,94,spawned_4,False,,,20.0,20.0
94,94,spawned_5,False,,,20.0,20.0
94,94,spawned_6,False,,,20.0,20.0
94,94,spawned_7,False,,,20.0,20.0
95,95,solo,False,,,3.48,17.3
95,95,spawned_1,False,,,20.0,20.0
95,95,spawned_2,False,,,11.28,13.51
95,95,spawned_3,False,,,20.0,20.0
95,95,spawned_4,False,,,20.0,20.0
95,95,spawned_5,False,,,20.0,20.0
95,95,spawned_6,False,,,20.0,20.0
95,95,spawned_7,False,,,20.0,20.0
96,96,solo,False,,,0.0,22.82
96,96,spawned_1,False,,,6.91,10.05
96,96,spawned_2,False,,,20.0,20.0
96,96,spawned_3,False,,,20.0,20.0
96,96,spawned_4,False,,,20.0,20.0
96,96,spawned_5,False,,,20.0,20.0
96,96,spawned_6,False,,,20.0,20.0
96,96,spawned_7,False,,,20.0,20.0
97,97,solo,False,,,0.0,30.0
97,97,spawned_1,False,,,6.91,10.05
97,97,spawned_2,False,,,20.0,20.0
97,97,spawned_3,False,,,20.0,20.0
97,97,spawned_4,False,,,20.0,20.0
97,97,spawned_5,False,,,20.0,20.0
97,97,spawned_6,False,,,20.0,20.0
97,97,spawned_7,False,,,20.0,20.0
98,98,solo,False,,,0.0,30.0
98,98,spawned_1,False,,,6.91,10.05
98,98,spawned_2,False,,,20.0,20.0
98,98,spawned_3,False,,,20.0,20.0
98,98,spawned_4,False,,,20.0,20.0
98,98,spawned_5,False,,,20.0,20.0
98,98,spawned_6,False,,,20.0,20.0
98,98,spawned_7,False,,,20.0,20.0
99,99,solo,False,,,3.48,17.3
99,99,spawned_1,False,,,6.91,10.05
99,99,spawned_2,False,,,11.28,13.51
99,99,spawned_3,False,,,20.0,20.0
99,99,spawned_4,False,,,20.0,20.0
99,99,spawned_5,False,,,20.0,20.0
99,99,spawned_6,False,,,20.0,20.0
99,99,spawned_7,False,,,20.0,20.0
100,100,solo,False,,,3.48,17.3
100,100,spawned_1,False,,,20.0,20.0
100,100,spawned_2,False,,,11.28,13.51
100,100,spawned_3,False,,,20.0,20.0
100,100,spawned_4,False,,,19.94,20.0
100,100,spawned_5,False,,,20.0,20.0
100,100,spawned_6,False,,,20.0,20.0
100,100,spawned_7,False,,,20.0,20.0
101,101,solo,False,,,0.0,20.04
101,101,spawned_1,False,,,20.0,20.0
101,101,spawned_2,False,,,20.0,20.0
101,101,spawned_3,False,,,20.0,20.0
101,101,spawned_4,False,,,20.0,20.0
101,101,spawned_5,False,,,20.0,20.0
101,101,spawned_6,False,,,20.0,20.0
101,101,spawned_7,False,,,20.0,20.0
102,102,solo,False,,,3.48,17.3
102,102,spawned_1,False,,,6.91,10.05
102,102,spawned_2,False,,,11.28,13.51
102,102,spawned_3,False,,,20.0,20.0
102,102,spawned_4,False,,,19.94,20.0
102,102,spawned_5,False,,,20.0,20.0
102,102,spawned_6,False,,,20.0,20.0
102,102,spawned_7,False,,,20.0,20.0
103,103,solo,False,,,3.48,17.3
103,103,spawned_1,False,,,20.0,20.0
103,103,spawned_2,False,,,11.28,13.51
103,103,spawned_3,False,,,20.0,20.0
103,103,spawned_4,False,,,20.0,20.0
103,103,spawned_5,False,,,20.0,20.0
103,103,spawned_6,False,,,20.0,20.0
103,103,spawned_7,False,,,20.0,20.0
104,104,solo,False,,,0.0,20.04
104,104,spawned_1,False,,,20.0,20.0
104,104,spawned_2,False,,,20.0,20.0
104,104,spawned_3,False,,,20.0,20.0
104,104,spawned_4,False,,,20.0,20.0
104,104,spawned_5,False,,,20.0,20.0
104,104,spawned_6,False,,,20.0,20.0
104,104,spawned_7,False,,,20.0,20.0
105,105,solo,False,,,7.04,30.0
105,105,spawned_1,False,,,20.0,20.0
105,105,spawned_2,False,,,20.0,20.0
105,105,spawned_3,False,,,20.0,20.0
105,105,spawned_4,False,,,20.0,20.0
105,105,spawned_5,False,,,20.0,20.0
105,105,spawned_6,False,,,20.0,20.0
105,105,spawned_7,False,,,20.0,20.0
106,106,solo,False,,,3.48,17.3
106,106,spawned_1,False,,,6.91,10.05
106,106,spawned_2,False,,,11.28,13.51
106,106,spawned_3,False,,,20.0,20.0
106,106,spawned_4,False,,,20.0,20.0
106,106,spawned_5,False,,,20.0,20.0
106,106,spawned_6,False,,,20.0,20.0
106,106,spawned_7,False,,,20.0,20.0
107,107,solo,False,,,3.48,17.3
107,107,spawned_1,False,,,20.0,20.0
107,107,spawned_2,False,,,11.28,13.51
107,107,spawned_3,False,,,20.0,20.0
107,107,spawned_4,False,,,19.94,20.0
107,107,spawned_5,False,,,20.0,20.0
107,107,spawned_6,False,,,20.0,20.0
107,107,spawned_7,False,,,20.0,20.0
108,108,solo,False,,,3.48,17.3
108,108,spawned_1,False,,,20.0,20.0
108,108,spawned_2,False,,,11.28,13.51
108,108,spawned_3,False,,,20.0,20.0
108,108,spawned_4,False,,,20.0,20.0
108,108,spawned_5,False,,,20.0,20.0
108,108,spawned_6,False,,,20.0,20.0
108,108,spawned_7,False,,,20.0,20.0
109,109,solo,False,,,0.0,20.04
109,109,spawned_1,False,,,20.0,20.0
109,109,spawned_2,False,,,20.0,20.0
109,109,spawned_3,False,,,20.0,20.0
109,109,spawned_4,False,,,20.0,20.0
109,109,spawned_5,False,,,20.0,20.0
109,109,spawned_6,False,,,20.0,20.0
109,109,spawned_7,False,,,20.0,20.0
110,110,solo,False,,,3.48,17.3
110,110,spawned_1,False,,,20.0,20.0
110,110,spawned_2,False,,,11.28,13.51
110,110,spawned_3,False,,,20.0,20.0
110,110,spawned_4,False,,,19.94,20.0
110,110,spawned_5,False,,,20.0,20.0
110,110,spawned_6,False,,,20.0,20.0
110,110,spawned_7,False,,,20.0,20.0
111,111,solo,False,,,0.0,20.04
111,111,spawned_1,False,,,20.0,20.0
111,111,spawned_2,False,,,20.0,20.0
111,111,spawned_3,False,,,20.0,20.0
111,111,spawned_4,False,,,20.0,20.0
111,111,spawned_5,False,,,20.0,20.0
111,111,spawned_6,False,,,20.0,20.0
111,111,spawned_7,False,,,20.0,20.0
112,112,solo,False,,,0.0,20.04
112,112,spawned_1,False,,,20.0,20.0
112,112,spawned_2,False,,,20.0,20.0
112,112,spawned_3,False,,,20.0,20.0
112,112,spawned_4,False,,,20.0,20.0
112,112,spawned_5,False,,,20.0,20.0
112,112,spawned_6,False,,,20.0,20.0
112,112,spawned_7,False,,,20.0,20.0
113,113,solo,False,,,3.48,17.3
113,113,spawned_1,False,,,20.0,20.0
113,113,spawned_2,False,,,11.28,13.51
113,113,spawned_3,False,,,20.0,20.0
113,113,spawned_4,False,,,20.0,20.0
113,113,spawned_5,False,,,20.0,20.0
113,113,spawned_6,False,,,20.0,20.0
113,113,spawned_7,False,,,20.0,20.0
114,114,solo,False,,,3.48,17.3
114,114,spawned_1,False,,,20.0,20.0
114,114,spawned_2,False,,,11.28,13.51
114,114,spawned_3,False,,,20.0,20.0
114,114,spawned_4,False,,,19.94,20.0
114,114,spawned_5,False,,,20.0,20.0
114,114,spawned_6,False,,,20.0,20.0
114,114,spawned_7,False,,,20.0,20.0
115,115,solo,False,,,0.0,30.0
115,115,spawned_1,False,,,6.91,10.05
115,115,spawned_2,False,,,20.0,20.0
115,115,spawned_3,False,,,20.0,20.0
115,115,spawned_4,False,,,20.0,20.0
115,115,spawned_5,False,,,20.0,20.0
115,115,spawned_6,False,,,20.0,20.0
115,115,spawned_7,False,,,20.0,20.0
116,116,solo,False,,,0.0,20.04
116,116,spawned_1,False,,,20.0,20.0
116,116,spawned_2,False,,,20.0,20.0
116,116,spawned_3,False,,,20.0,20.0
116,116,spawned_4,False,,,20.0,20.0
116,116,spawned_5,False,,,20.0,20.0
116,116,spawned_6,False,,,20.0,20.0
116,116,spawned_7,False,,,20.0,20.0
117,117,solo,False,,,3.48,17.3
117,117,spawned_1,False,,,6.91,10.05
117,117,spawned_2,False,,,11.28,13.51
117,117,spawned_3,False,,,20.0,20.0
117,117,spawned_4,False,,,19.94,20.0
117,117,spawned_5,False,,,20.0,20.0
117,117,spawned_6,False,,,20.0,20.0
117,117,spawned_7,False,,,20.0,20.0
118,118,solo,False,,,3.48,17.3
118,118,spawned_1,False,,,6.91,10.05
118,118,spawned_2,False,,,11.28,13.51
118,118,spawned_3,False,,,20.0,20.0
118,118,spawned_4,False,,,19.94,20.0
118,118,spawned_5,False,,,20.0,20.0
118,118,spawned_6,False,,,20.0,20.0
118,118,spawned_7,False,,,20.0,20.0
119,119,solo,False,,,0.0,20.04
119,119,spawned_1,False,,,20.0,20.0
119,119,spawned_2,False,,,20.0,20.0
119,119,spawned_3,False,,,20.0,20.0
119,119,spawned_4,False,,,20.0,20.0
119,119,spawned_5,False,,,20.0,20.0
119,119,spawned_6,False,,,20.0,20.0
119,119,spawned_7,False,,,20.0,20.0
120,120,solo,False,,,0.0,20.04
120,120,spawned_1,False,,,20.0,20.0
120,120,spawned_2,False,,,20.0,20.0
120,120,spawned_3,False,,,20.0,20.0
120,120,spawned_4,False,,,20.0,20.0
120,120,spawned_5,False,,,20.0,20.0
120,120,spawned_6,False,,,20.0,20.0
120,120,spawned_7,False,,,20.0,20.0
121,121,solo,False,,,0.0,22.82
121,121,spawned_1,False,,,6.91,10.05
121,121,spawned_2,False,,,20.0,20.0
121,121,spawned_3,False,,,20.0,20.0
121,121,spawned_4,False,,,20.0,20.0
121,121,spawned_5,False,,,20.0,20.0
121,121,spawned_6,False,,,20.0,20.0
121,121,spawned_7,False,,,20.0,20.0
122,122,solo,False,,,0.0,22.82
122,122,spawned_1,False,,,6.91,10.05
122,122,spawned_2,False,,,20.0,20.0
122,122,spawned_3,False,,,20.0,20.0
122,122,spawned_4,False,,,20.0,20.0
122,122,spawned_5,False,,,20.0,20.0
122,122,spawned_6,False,,,20.0,20.0
122,122,spawned_7,False,,,20.0,20.0
123,123,solo,False,,,3.48,17.3
123,123,spawned_1,False,,,6.91,10.05
123,123,spawned_2,False,,,11.28,13.51
123,123,spawned_3,False,,,20.0,20.0
123,123,spawned_4,False,,,20.0,20.0
123,123,spawned_5,False,,,20.0,20.0
123,123,spawned_6,False,,,20.0,20.0
123,123,spawned_7,False,,,20.0,20.0
124,124,solo,False,,,0.0,22.82
124,124,spawned_1,False,,,6.91,10.05
124,124,spawned_2,False,,,20.0,20.0
124,124,spawned_3,False,,,20.0,20.0
124,124,spawned_4,False,,,20.0,20.0
124,124,spawned_5,False,,,20.0,20.0
124,124,spawned_6,False,,,20.0,20.0
124,124,spawned_7,False,,,20.0,20.0
125,125,solo,False,,,3.48,17.3
125,125,spawned_1,False,,,20.0,20.0
125,125,spawned_2,False,,,11.28,13.51
125,125,spawned_3,False,,,20.0,20.0
125,125,spawned_4,False,,,19.94,20.0
125,125,spawned_5,False,,,20.0,20.0
125,125,spawned_6,False,,,20.0,20.0
125,125,spawned_7,False,,,20.0,20.0
126,126,solo,False,,,3.48,17.3
126,126,spawned_1,False,,,6.91,10.05
126,126,spawned_2,False,,,11.28,13.51
126,126,spawned_3,False,,,20.0,20.0
126,126,spawned_4,False,,,19.94,20.0
126,126,spawned_5,False,,,20.0,20.0
126,126,spawned_6,False,,,20.0,20.0
126,126,spawned_7,False,,,20.0,20.0
127,127,solo,False,,,0.0,20.04
127,127,spawned_1,False,,,20.0,20.0
127,127,spawned_2,False,,,20.0,20.0
127,127,spawned_3,False,,,20.0,20.0
127,127,spawned_4,False,,,20.0,20.0
127,127,spawned_5,False,,,20.0,20.0
127,127,spawned_6,False,,,20.0,20.0
127,127,spawned_7,False,,,20.0,20.0
128,128,solo,False,,,3.48,17.3
128,128,spawned_1,False,,,20.0,20.0
128,128,spawned_2,False,,,11.28,13.51
128,128,spawned_3,False,,,20.0,20.0
128,128,spawned_4,False,,,20.0,20.0
128,128,spawned_5,False,,,20.0,20.0
128,128,spawned_6,False,,,20.0,20.0
128,128,spawned_7,False,,,20.0,20.0
129,129,solo,False,,,0.0,22.82
129,129,spawned_1,False,,,6.91,10.05
129,129,spawned_2,False,,,20.0,20.0
129,129,spawned_3,False,,,20.0,20.0
129,129,spawned_4,False,,,20.0,20.0
129,129,spawned_5,False,,,20.0,20.0
129,129,spawned_6,False,,,20.0,20.0
129,129,spawned_7,False,,,20.0,20.0
130,130,solo,False,,,3.48,17.3
130,130,spawned_1,False,,,20.0,20.0
130,130,spawned_2,False,,,11.28,13.51
130,130,spawned_3,False,,,20.0,20.0
130,130,spawned_4,False,,,19.94,20.0
130,130,spawned_5,False,,,20.0,20.0
130,130,spawned_6,False,,,20.0,20.0
130,130,spawned_7,False,,,20.0,20.0
131,131,solo,False,,,0.0,30.0
131,131,spawned_1,False,,,6.91,10.05
131,131,spawned_2,False,,,20.0,20.0
131,131,spawned_3,False,,,20.0,20.0
131,131,spawned_4,False,,,20.0,20.0
131,131,spawned_5,False,,,20.0,20.0
131,131,spawned_6,False,,,20.0,20.0
131,131,spawned_7,False,,,20.0,20.0
132,132,solo,False,,,7.04,30.0
132,132,spawned_1,False,,,20.0,20.0
132,132,spawned_2,False,,,20.0,20.0
132,132,spawned_3,False,,,20.0,20.0
132,132,spawned_4,False,,,20.0,20.0
132,132,spawned_5,False,,,20.0,20.0
132,132,spawned_6,False,,,20.0,20.0
132,132,spawned_7,False,,,20.0,20.0
133,133,solo,False,,,0.0,20.04
133,133,spawned_1,False,,,20.0,20.0
133,133,spawned_2,False,,,20.0,20.0
133,133,spawned_3,False,,,20.0,20.0
133,133,spawned_4,False,,,20.0,20.0
133,133,spawned_5,False,,,20.0,20.0
133,133,spawned_6,False,,,20.0,20.0
133,133,spawned_7,False,,,20.0,20.0
134,134,solo,False,,,7.04,30.0
134,134,spawned_1,False,,,20.0,20.0
134,134,spawned_2,False,,,20.0,20.0
134,134,spawned_3,False,,,20.0,20.0
134,134,spawned_4,False,,,20.0,20.0
134,134,spawned_5,False,,,20.0,20.0
134,134,spawned_6,False,,,20.0,20.0
134,134,spawned_7,False,,,20.0,20.0
135,135,solo,False,,,3.48,17.3
135,135,spawned_1,False,,,20.0,20.0
135,135,spawned_2,False,,,11.28,13.51
135,135,spawned_3,False,,,20.0,20.0
135,135,spawned_4,False,,,19.94,20.0
135,135,spawned_5,False,,,20.0,20.0
135,135,spawned_6,False,,,20.0,20.0
135,135,spawned_7,False,,,20.0,20.0
136,136,solo,False,,,3.48,17.3
136,136,spawned_1,False,,,6.91,10.05
136,136,spawned_2,False,,,11.28,13.51
136,136,spawned_3,False,,,20.0,20.0
136,136,spawned_4,False,,,20.0,20.0
136,136,spawned_5,False,,,20.0,20.0
136,136,spawned_6,False,,,20.0,20.0
136,136,spawned_7,False,,,20.0,20.0
137,137,solo,False,,,0.0,20.04
137,137,spawned_1,False,,,20.0,20.0
137,137,spawned_2,False,,,20.0,20.0
137,137,spawned_3,False,,,20.0,20.0
137,137,spawned_4,False,,,20.0,20.0
137,137,spawned_5,False,,,20.0,20.0
137,137,spawned_6,False,,,20.0,20.0
137,137,spawned_7,False,,,20.0,20.0
138,138,solo,False,,,3.48,17.3
138,138,spawned_1,False,,,20.0,20.0
138,138,spawned_2,False,,,11.28,13.51
138,138,spawned_3,False,,,20.0,20.0
138,138,spawned_4,False,,,19.94,20.0
138,138,spawned_5,False,,,20.0,20.0
138,138,spawned_6,False,,,20.0,20.0
138,138,spawned_7,False,,,20.0,20.0
139,139,solo,False,,,0.0,20.04
139,139,spawned_1,False,,,20.0,20.0
139,139,spawned_2,False,,,20.0,20.0
139,139,spawned_3,False,,,20.0,20.0
139,139,spawned_4,False,,,20.0,20.0
139,139,spawned_5,False,,,20.0,20.0
139,139,spawned_6,False,,,20.0,20.0
139,139,spawned_7,False,,,20.0,20.0
140,140,solo,False,,,0.0,22.82
140,140,spawned_1,False,,,6.91,10.05
140,140,spawned_2,False,,,20.0,20.0
140,140,spawned_3,False,,,20.0,20.0
140,140,spawned_4,False,,,20.0,20.0
140,140,spawned_5,False,,,20.0,20.0
140,140,spawned_6,False,,,20.0,20.0
140,140,spawned_7,False,,,20.0,20.0
141,141,solo,False,,,3.48,17.3
141,141,spawned_1,False,,,20.0,20.0
141,141,spawned_2,False,,,11.28,13.51
141,141,spawned_3,False,,,20.0,20.0
141,141,spawned_4,False,,,20.0,20.0
141,141,spawned_5,False,,,20.0,20.0
141,141,spawned_6,False,,,20.0,20.0
141,141,spawned_7,False,,,20.0,20.0
142,142,solo,False,,,0.0,30.0
142,142,spawned_1,False,,,6.91,10.05
142,142,spawned_2,False,,,20.0,20.0
142,142,spawned_3,False,,,20.0,20.0
142,142,spawned_4,False,,,20.0,20.0
142,142,spawned_5,False,,,20.0,20.0
142,142,spawned_6,False,,,20.0,20.0
142,142,spawned_7,False,,,20.0,20.0
143,143,solo,False,,,0.0,22.82
143,143,spawned_1,False,,,6.91,10.05
143,143,spawned_2,False,,,20.0,20.0
143,143,spawned_3,False,,,20.0,20.0
143,143,spawned_4,False,,,20.0,20.0
143,143,spawned_5,False,,,20.0,20.0
143,143,spawned_6,False,,,20.0,20.0
143,143,spawned_7,False,,,20.0,20.0
144,144,solo,False,,,3.48,17.3
144,144,spawned_1,False,,,20.0,20.0
144,144,spawned_2,False,,,11.28,13.51
144,144,spawned_3,False,,,20.0,20.0
144,144,spawned_4,False,,,20.0,20.0
144,144,spawned_5,False,,,20.0,20.0
144,144,spawned_6,False,,,20.0,20.0
144,144,spawned_7,False,,,20.0,20.0
145,145,solo,False,,,3.48,17.3
145,145,spawned_1,False,,,20.0,20.0
145,145,spawned_2,False,,,11.28,13.51
145,145,spawned_3,False,,,20.0,20.0
145,145,spawned_4,False,,,19.94,20.0
145,145,spawned_5,False,,,20.0,20.0
145,145,spawned_6,False,,,20.0,20.0
145,145,spawned_7,False,,,20.0,20.0
146,146,solo,False,,,7.04,30.0
146,146,spawned_1,False,,,20.0,20.0
146,146,spawned_2,False,,,20.0,20.0
146,146,spawned_3,False,,,20.0,20.0
146,146,spawned_4,False,,,20.0,20.0
146,146,spawned_5,False,,,20.0,20.0
146,146,spawned_6,False,,,20.0,20.0
146,146,spawned_7,False,,,20.0,20.0
147,147,solo,False,,,7.04,30.0
147,147,spawned_1,False,,,20.0,20.0
147,147,spawned_2,False,,,20.0,20.0
147,147,spawned_3,False,,,20.0,20.0
147,147,spawned_4,False,,,20.0,20.0
147,147,spawned_5,False,,,20.0,20.0
147,147,spawned_6,False,,,20.0,20.0
147,147,spawned_7,False,,,20.0,20.0
148,148,solo,False,,,0.0,20.04
148,148,spawned_1,False,,,20.0,20.0
148,148,spawned_2,False,,,20.0,20.0
148,148,spawned_3,False,,,20.0,20.0
148,148,spawned_4,False,,,20.0,20.0
148,148,spawned_5,False,,,20.0,20.0
148,148,spawned_6,False,,,20.0,20.0
148,148,spawned_7,False,,,20.0,20.0
149,149,solo,False,,,0.0,22.82
149,149,spawned_1,False,,,6.91,10.05
149,149,spawned_2,False,,,20.0,20.0
149,149,spawned_3,False,,,20.0,20.0
149,149,spawned_4,False,,,20.0,20.0
149,149,spawned_5,False,,,20.0,20.0
149,149,spawned_6,False,,,20.0,20.0
149,149,spawned_7,False,,,20.0,20.0
150,150,solo,False,,,3.48,17.3
150,150,spawned_1,False,,,6.91,10.05
150,150,spawned_2,False,,,11.28,13.51
150,150,spawned_3,False,,,20.0,20.0
150,150,spawned_4,False,,,20.0,20.0
150,150,spawned_5,False,,,20.0,20.0
150,150,spawned_6,False,,,20.0,20.0
150,150,spawned_7,False,,,20.0,20.0
151,151,solo,False,,,0.0,20.04
151,151,spawned_1,False,,,20.0,20.0
151,151,spawned_2,False,,,20.0,20.0
151,151,spawned_3,False,,,20.0,20.0
151,151,spawned_4,False,,,20.0,20.0
151,151,spawned_5,False,,,20.0,20.0
151,151,spawned_6,False,,,20.0,20.0
151,151,spawned_7,False,,,20.0,20.0
152,152,solo,False,,,0.0,22.82
152,152,spawned_1,False,,,6.91,10.05
152,152,spawned_2,False,,,20.0,20.0
152,152,spawned_3,False,,,20.0,20.0
152,152,spawned_4,False,,,20.0,20.0
152,152,spawned_5,False,,,20.0,20.0
152,152,spawned_6,False,,,20.0,20.0
152,152,spawned_7,False,,,20.0,20.0
153,153,solo,False,,,0.0,30.0
153,153,spawned_1,False,,,6.91,10.05
153,153,spawned_2,False,,,20.0,20.0
153,153,spawned_3,False,,,20.0,20.0
153,153,spawned_4,False,,,20.0,20.0
153,153,spawned_5,False,,,20.0,20.0
153,153,spawned_6,False,,,20.0,20.0
153,153,spawned_7,False,,,20.0,20.0
154,154,solo,False,,,3.48,17.3
154,154,spawned_1,False,,,6.91,10.05
154,154,spawned_2,False,,,11.28,13.51
154,154,spawned_3,False,,,20.0,20.0
154,154,spawned_4,False,,,20.0,20.0
154,154,spawned_5,False,,,20.0,20.0
154,154,spawned_6,False,,,20.0,20.0
154,154,spawned_7,False,,,20.0,20.0
155,155,solo,False,,,3.48,17.3
155,155,spawned_1,False,,,20.0,20.0
155,155,spawned_2,False,,,11.28,13.51
155,155,spawned_3,False,,,20.0,20.0
155,155,spawned_4,False,,,19.94,20.0
155,155,spawned_5,False,,,20.0,20.0
155,155,spawned_6,False,,,20.0,20.0
155,155,spawned_7,False,,,20.0,20.0
156,156,solo,False,,,3.48,17.3
156,156,spawned_1,False,,,6.91,10.05
156,156,spawned_2,False,,,11.28,13.51
156,156,spawned_3,False,,,20.0,20.0
156,156,spawned_4,False,,,20.0,20.0
156,156,spawned_5,False,,,20.0,20.0
156,156,spawned_6,False,,,20.0,20.0
156,156,spawned_7,False,,,20.0,20.0
157,157,solo,False,,,0.0,30.0
157,157,spawned_1,False,,,6.91,10.05
157,157,spawned_2,False,,,20.0,20.0
157,157,spawned_3,False,,,20.0,20.0
157,157,spawned_4,False,,,20.0,20.0
157,157,spawned_5,False,,,20.0,20.0
157,157,spawned_6,False,,,20.0,20.0
157,157,spawned_7,False,,,20.0,20.0
158,158,solo,False,,,0.0,20.04
158,158,spawned_1,False,,,20.0,20.0
158,158,spawned_2,False,,,20.0,20.0
158,158,spawned_3,False,,,20.0,20.0
158,158,spawned_4,False,,,20.0,20.0
158,158,spawned_5,False,,,20.0,20.0
158,158,spawned_6,False,,,20.0,20.0
158,158,spawned_7,False,,,20.0,20.0
159,159,solo,False,,,3.48,17.3
159,159,spawned_1,False,,,6.91,10.05
159,159,spawned_2,False,,,11.28,13.51
159,159,spawned_3,False,,,20.0,20.0
